user71;user23;2009-2-26 2:23:52
user71;user4;2009-2-25 5:5:25
user71;user63;2008-5-18 20:57:2
user71;user64;2009-11-13 22:42:40
user71;user80;2009-4-27 23:50:39
user71;user87;2009-10-4 8:40:6
user71;user91;2009-8-1 1:49:52
user71;user94;2008-8-5 12:34:59
user72;user1;2008-3-20 10:3:29
user72;user16;2008-6-9 11:21:27
user72;user17;2008-10-11 17:30:12
user72;user39;2008-1-6 10:39:49
user72;user40;2008-3-9 7:4:31
user72;user42;2009-6-7 16:13:47
user72;user43;2009-8-26 21:45:9
user72;user46;2009-11-13 1:4:34
user72;user60;2008-6-14 6:26:30
user72;user68;2009-1-23 16:11:26
user72;user75;2008-4-15 12:18:19
user72;user83;2008-10-4 14:26:34
user73;user14;2008-12-18 19:23:20
user73;user40;2009-2-14 20:26:57
user73;user52;2009-7-11 0:26:56
user73;user66;2009-5-18 18:32:25
user73;user77;2009-5-19 17:5:33
user73;user8;2008-5-3 4:52:48
user73;user90;2009-5-6 8:32:56
user74;user16;2009-4-16 22:3:5
user74;user18;2008-11-18 8:59:38
user74;user19;2008-9-4 16:22:15
user74;user24;2008-2-22 3:1:48
user74;user32;2008-11-12 14:40:18
user74;user33;2009-12-2 20:30:1
user74;user38;2009-11-8 1:28:56
user74;user4;2008-7-22 23:51:53
user74;user51;2009-10-2 13:57:52
user74;user53;2009-4-2 13:17:2
user74;user60;2009-9-27 20:6:24
user74;user62;2009-10-15 20:13:23
user74;user66;2008-1-15 0:46:34
user74;user69;2009-9-4 9:51:38
user74;user88;2008-3-18 18:52:41
user74;user9;2008-5-3 22:6:46
user74;user92;2008-12-2 5:41:41
user75;user29;2008-1-18 10:6:57
user75;user34;2009-10-20 8:11:8
user75;user40;2009-4-9 19:53:52
user75;user51;2009-6-6 21:14:15
user75;user85;2009-11-2 20:40:45
user75;user88;2009-8-6 5:38:8
user76;user36;2008-1-15 8:22:33
user76;user65;2009-11-4 17:1:53
user76;user90;2008-3-18 19:17:29
user76;user93;2009-2-25 23:45:53
user77;user12;2009-11-15 20:3:54
user77;user26;2008-8-13 2:34:47
user77;user6;2009-9-4 3:19:51
user78;user31;2009-11-9 15:41:10
user78;user32;2009-12-12 19:47:30
user78;user37;2009-2-6 15:33:42
user78;user4;2008-6-15 7:6:26
user78;user41;2008-2-6 9:34:12
user78;user50;2009-10-19 12:2:44
user78;user53;2008-2-21 11:10:48
user78;user61;2009-3-24 3:16:1
user78;user71;2008-12-21 21:56:16
user78;user90;2008-10-21 12:35:22
user78;user97;2008-12-4 20:47:45
user79;user14;2009-4-4 2:41:6
user79;user16;2008-11-20 0:14:57
user79;user28;2009-8-4 1:17:51
user79;user30;2008-11-25 14:17:22
user79;user31;2008-3-3 1:12:16
user79;user35;2008-8-8 19:50:23
user79;user4;2008-8-14 16:35:15
user79;user41;2008-6-25 22:34:37
user79;user42;2009-6-21 9:13:53
user79;user43;2008-2-11 2:11:13
user79;user44;2009-9-1 7:32:26
user79;user47;2009-7-15 15:6:9
user79;user53;2008-4-8 16:37:29
user79;user64;2008-4-18 23:58:29
user79;user8;2008-8-23 3:47:28
user79;user86;2009-10-9 8:37:1
user79;user96;2008-9-21 17:41:13
user7;user100;2009-11-3 13:6:35
user7;user12;2009-9-6 11:32:0
user7;user13;2008-2-23 11:55:25
user7;user15;2009-1-21 0:35:8
user7;user23;2008-6-21 14:43:29
user7;user30;2008-10-24 20:29:16
user7;user42;2008-5-5 16:53:17
user7;user5;2008-5-25 23:56:10
user7;user56;2008-1-8 21:43:2
user7;user57;2009-7-9 19:10:11
user7;user63;2009-7-23 8:25:33
user7;user64;2008-10-21 4:8:8
user7;user65;2009-10-7 12:48:46
user7;user67;2009-4-27 14:6:39
user7;user71;2009-7-15 3:53:15
user7;user83;2008-8-14 9:9:30
user80;user22;2009-11-11 7:51:23
user80;user38;2009-10-8 19:11:7
user80;user45;2008-2-3 11:8:16
user80;user70;2008-12-16 2:20:21
user80;user71;2009-2-8 7:37:28
user80;user76;2009-11-27 7:10:39
user80;user84;2009-2-24 6:8:55
user80;user99;2009-11-1 2:54:1
user81;user27;2008-3-6 17:33:32
user81;user31;2008-9-3 17:9:43
user81;user43;2008-1-18 8:11:48
user81;user45;2009-5-7 6:49:36
user81;user49;2008-10-23 4:31:15
user81;user58;2008-10-27 4:55:51
user81;user61;2008-11-15 22:34:11
user81;user75;2008-2-18 16:32:13
user81;user84;2008-2-8 14:31:6
user82;user20;2008-11-11 9:8:54
user82;user21;2009-7-24 4:17:26
user82;user89;2009-9-9 6:55:14
user83;user11;2009-11-5 16:6:10
user83;user17;2008-5-9 2:46:26
user83;user18;2009-10-14 9:25:38
user83;user25;2009-4-13 9:0:58
user83;user3;2008-5-4 5:24:26
user83;user30;2009-10-11 16:41:1
user83;user43;2008-2-26 21:8:11
user83;user5;2008-8-27 23:27:4
user83;user51;2008-11-25 15:37:41
user83;user53;2009-7-11 22:55:32
user83;user71;2008-1-22 2:29:12
user83;user72;2008-4-24 1:7:57
user83;user76;2009-5-10 10:57:28
user83;user81;2009-4-12 4:1:55
user83;user89;2008-8-2 16:29:32
user83;user90;2008-10-16 13:51:34
user83;user92;2008-2-16 23:48:38
user83;user95;2008-1-4 21:12:22
user84;user11;2009-4-25 23:51:7
user84;user21;2008-7-2 21:18:41
user84;user23;2009-6-20 19:3:5
user84;user29;2008-8-23 16:21:55
user84;user3;2008-8-6 9:32:21
user84;user31;2008-9-6 22:3:39
user84;user42;2009-9-10 21:32:56
user84;user48;2009-1-2 3:2:42
user84;user50;2009-9-15 13:40:38
user84;user52;2008-8-22 2:38:48
user84;user57;2008-3-3 19:37:3
user84;user59;2009-1-25 12:23:39
user84;user64;2009-9-18 5:24:49
user84;user65;2009-8-12 6:53:31
user84;user7;2009-2-2 22:54:41
user84;user74;2009-3-26 6:26:44
user84;user80;2008-1-22 9:14:29
user84;user83;2009-6-16 5:12:37
user85;user17;2009-7-10 1:55:19
user85;user18;2008-2-7 10:54:12
user85;user19;2008-11-25 2:44:27
user85;user49;2009-7-6 19:57:38
user85;user54;2009-9-20 22:7:59
user85;user57;2009-1-16 4:56:45
user85;user58;2009-8-16 0:17:2
user85;user61;2008-7-24 3:52:17
user85;user70;2009-4-22 1:36:30
user85;user72;2008-1-22 1:1:39
user85;user86;2008-11-22 21:38:45
user85;user92;2008-3-8 2:40:31
user85;user93;2008-4-26 19:4:5
user86;user12;2008-11-12 0:21:10
user86;user22;2008-12-24 23:46:33
user86;user25;2009-3-14 9:45:24
user86;user3;2008-3-15 8:49:32
user86;user39;2008-4-23 14:12:28
user86;user45;2008-10-14 2:19:8
user86;user47;2008-9-10 15:40:58
user86;user50;2008-3-9 10:23:26
user86;user57;2009-7-8 0:12:28
user86;user58;2009-9-27 3:7:35
user86;user66;2008-5-23 13:58:15
user86;user67;2009-9-13 4:56:58
user86;user84;2008-6-23 21:52:33
user86;user87;2009-9-1 22:11:29
user86;user95;2008-11-24 8:29:48
user86;user97;2009-7-4 15:51:26
user87;user19;2009-5-14 8:28:29
user87;user20;2009-5-12 1:28:1
user87;user24;2009-4-10 18:54:17
user87;user34;2009-7-2 9:34:15
user87;user35;2008-10-7 19:14:26
user87;user43;2008-5-1 7:57:16
user87;user45;2008-1-27 9:41:41
user87;user48;2009-9-23 1:22:2
user87;user61;2009-7-12 23:55:13
user87;user71;2008-5-12 14:22:25
user87;user75;2008-6-24 15:0:4
user87;user80;2008-2-14 12:11:13
user87;user84;2009-11-5 13:8:18
user87;user95;2009-3-2 9:52:20
user87;user98;2008-8-18 9:32:52
user88;user14;2009-11-13 19:37:27
user88;user17;2009-5-4 8:5:17
user88;user26;2009-1-10 23:14:28
user88;user28;2009-11-21 0:22:31
user88;user3;2008-2-17 2:33:44
user88;user32;2008-3-3 9:25:40
user88;user4;2009-9-4 2:34:16
user88;user45;2009-5-24 10:12:48
user88;user47;2008-1-18 10:10:22
user88;user51;2008-4-11 18:40:27
user88;user56;2009-11-26 1:18:54
user88;user71;2008-2-11 2:22:31
user88;user76;2008-5-16 16:20:35
user88;user8;2008-3-25 19:8:30
user88;user85;2008-10-1 22:16:27
user88;user95;2009-2-24 20:13:28
user88;user99;2009-1-27 5:8:44
user89;user31;2009-3-21 8:57:26
user89;user46;2008-12-18 9:26:52
user89;user47;2009-10-5 18:59:44
user89;user53;2009-12-4 12:54:24
user89;user56;2009-5-1 17:9:48
user89;user65;2008-1-4 19:10:8
user89;user67;2009-2-21 9:56:4
user89;user76;2009-3-9 15:41:55
user89;user95;2009-8-16 8:20:33
user8;user10;2008-12-2 4:43:59
user8;user100;2008-9-18 21:47:59
user8;user18;2009-8-18 2:31:59
user8;user2;2008-12-16 6:29:17
user8;user23;2008-6-22 21:39:53
user8;user4;2009-4-25 17:15:56
user8;user40;2009-4-4 6:7:54
user8;user41;2009-6-11 23:48:20
user8;user51;2008-1-27 23:11:29
user8;user63;2008-7-27 8:7:42
user8;user7;2009-10-16 7:13:30
user8;user71;2008-6-12 2:58:12
user8;user75;2009-6-23 18:18:7
user8;user79;2009-9-11 7:14:31
user8;user80;2009-6-19 23:21:16
user8;user86;2009-6-1 18:47:57
user8;user95;2009-11-1 22:50:54
user8;user98;2008-2-4 8:56:57
user8;user99;2008-3-1 1:20:9
user90;user10;2008-12-12 15:55:55
user90;user17;2008-2-21 14:41:46
user90;user2;2009-12-23 17:19:20
user90;user3;2009-5-25 6:46:17
user90;user32;2008-4-4 22:37:47
user90;user35;2009-12-24 8:17:55
user90;user43;2009-3-23 11:6:50
user90;user48;2008-8-14 19:6:11
user90;user5;2008-4-27 20:47:10
user90;user6;2008-3-4 23:9:57
user90;user64;2008-4-9 11:30:34
user90;user66;2009-3-8 1:10:53
user90;user68;2009-2-5 15:1:33
user90;user7;2009-4-9 1:2:22
user90;user72;2008-3-4 4:40:46
user90;user8;2008-5-3 12:0:46
user90;user81;2009-1-19 14:10:20
user90;user98;2008-10-10 1:6:55
user91;user12;2008-9-2 19:33:32
user91;user3;2008-7-17 21:9:11
user91;user34;2009-12-4 19:49:59
user91;user38;2008-10-9 14:13:36
user91;user5;2009-6-20 10:22:9
user91;user51;2009-1-27 16:38:34
user91;user52;2008-1-14 0:33:8
user91;user56;2009-4-22 2:35:47
user91;user59;2009-8-2 22:20:21
user91;user70;2009-8-4 15:58:59
user91;user73;2009-7-24 8:33:58
user91;user85;2009-12-2 20:7:36
user91;user90;2008-11-15 0:20:48
user91;user95;2009-7-19 5:26:18
user92;user29;2009-1-16 9:37:43
user92;user39;2009-3-7 6:11:20
user92;user62;2008-11-19 8:8:32
user92;user65;2008-3-23 19:41:14
user92;user83;2008-9-15 1:47:32
user93;user27;2008-6-19 0:5:57
user93;user49;2008-5-9 5:45:49
user93;user79;2008-9-15 22:44:47
user93;user8;2008-10-12 14:27:28
user93;user85;2009-2-6 19:16:20
user94;user15;2009-1-13 7:31:12
user94;user20;2009-12-20 7:23:2
user94;user22;2009-3-8 20:48:4
user94;user24;2008-7-17 22:33:11
user94;user26;2008-5-2 5:4:4
user94;user29;2009-8-24 2:33:39
user94;user32;2008-1-13 11:25:58
user94;user45;2008-8-20 21:42:48
user94;user54;2009-5-8 23:13:16
user94;user55;2009-8-3 8:0:22
user94;user60;2008-9-6 14:57:33
user94;user82;2008-8-6 13:59:24
user94;user87;2009-2-3 13:11:31
user94;user92;2009-8-23 13:40:51
user95;user1;2008-7-8 13:7:59
user95;user100;2008-9-3 2:32:36
user95;user18;2008-7-3 6:4:47
user95;user34;2009-9-27 10:27:5
user95;user36;2008-8-5 3:34:8
user95;user52;2008-3-27 9:36:4
user95;user57;2009-11-10 18:36:10
user95;user71;2008-8-21 12:32:40
user95;user72;2008-5-10 1:57:12
user95;user73;2008-6-10 6:25:11
user95;user76;2008-9-24 9:40:16
user95;user89;2009-7-13 12:0:10
user95;user9;2009-10-27 2:5:36
user96;user16;2008-5-13 23:14:9
user96;user20;2009-10-21 10:50:31
user96;user27;2009-12-7 21:58:38
user96;user29;2009-1-13 13:43:25
user96;user4;2008-12-9 6:16:4
user96;user41;2008-6-9 12:2:29
user96;user42;2009-3-14 17:8:28
user96;user52;2009-12-25 22:22:48
user96;user59;2009-3-11 3:5:58
user96;user75;2008-7-22 16:27:46
user96;user76;2009-12-25 12:20:30
user96;user80;2009-2-15 21:11:56
user97;user15;2009-8-1 17:43:10
user97;user2;2008-1-5 13:8:32
user97;user20;2009-3-12 7:24:27
user97;user21;2008-9-14 5:23:44
user97;user23;2009-9-8 12:14:18
user97;user37;2008-12-24 3:44:17
user97;user42;2008-6-18 14:22:58
user97;user45;2008-2-18 7:23:14
user97;user49;2008-3-16 9:6:52
user97;user51;2008-10-19 0:51:4
user97;user53;2009-3-25 2:57:15
user97;user75;2008-9-12 13:41:25
user97;user8;2009-12-14 6:34:34
user97;user80;2008-11-20 14:30:16
user97;user82;2008-7-16 0:58:51
user97;user88;2008-10-22 23:37:24
user97;user90;2009-10-4 5:25:20
user97;user95;2009-2-27 11:39:32
user98;user2;2008-8-18 16:33:23
user98;user4;2008-11-17 17:49:8
user98;user59;2009-11-13 14:47:6
user98;user6;2008-2-5 16:42:53
user98;user64;2009-8-27 7:21:54
user99;user38;2009-7-1 2:52:58
user99;user82;2009-7-26 18:32:3
user9;user1;2009-7-10 3:57:35
user9;user10;2009-4-8 22:11:32
user9;user33;2008-8-16 22:27:35
user9;user41;2008-8-4 0:29:27
user9;user57;2009-1-2 5:5:24
user9;user64;2009-2-8 1:39:31
user9;user82;2008-10-16 22:35:54
user9;user85;2008-9-23 4:29:22
user9;user91;2008-5-9 4:6:3
